"subjID" "Trial" "level1_choice" "level2_choice" "reward" "transition" "Stay" "PrReward" "PrTransition" "RT1" "RT2"
"213" 198 1 4 0 -1 1 1 1 81 209
"213" 199 2 4 0 1 0 0 -1 121 0
"213" 200 1 1 1 1 0 0 1 17 215
"214" 1 1 2 1 1 NA NA NA 1281 1083
"214" 2 1 2 0 1 1 1 1 517 298
"214" 3 1 4 1 -1 1 0 1 467 417
"214" 4 1 2 0 1 1 1 -1 428 475
"214" 5 1 2 0 1 1 0 1 353 418
"214" 6 1 3 0 -1 1 0 1 1050 1137
"214" 7 2 1 1 -1 0 0 -1 382 651
"214" 8 2 3 1 1 1 1 -1 239 522
"214" 9 2 3 1 1 1 1 1 246 570
"214" 10 2 1 1 -1 1 1 1 251 496
"214" 11 2 3 1 1 1 1 -1 297 473
"214" 12 2 1 1 -1 1 1 1 409 656
"214" 13 2 3 0 1 1 1 -1 315 478
"214" 14 2 4 1 1 1 0 1 290 293
"214" 15 2 4 1 1 1 1 1 293 376
"214" 16 2 4 1 1 1 1 1 503 292
"214" 17 2 4 0 1 1 1 1 270 466
"214" 18 2 3 0 1 1 0 1 265 357
"214" 19 1 2 1 1 0 0 1 311 663
"214" 20 1 4 1 -1 1 1 1 304 474
"214" 21 1 2 1 1 1 1 -1 304 337
"214" 22 1 2 1 1 1 1 1 425 485
"214" 23 1 2 0 1 1 1 1 297 368
"214" 24 1 1 0 1 1 0 1 307 345
"214" 25 2 3 1 1 0 0 1 283 278
"214" 26 2 3 1 1 1 1 1 306 349
"214" 27 2 1 1 -1 1 1 1 267 371
"214" 28 2 1 1 -1 1 1 -1 354 388
"214" 29 2 3 1 1 1 1 -1 239 433
"214" 30 2 3 0 1 1 1 1 269 459
"214" 31 2 4 1 1 1 0 1 389 430
"214" 32 2 4 0 1 1 1 1 256 274
"214" 33 1 3 0 -1 0 0 1 615 1064
"214" 34 1 2 0 1 1 0 -1 274 342
"214" 35 2 3 0 1 0 0 1 607 879
"214" 36 1 1 1 1 0 0 1 847 507
"214" 37 1 1 1 1 1 1 1 311 413
"214" 38 1 1 0 1 1 1 1 333 532
"214" 39 1 2 1 1 1 0 1 429 336
"214" 40 1 2 0 1 1 1 1 262 379
"214" 41 2 3 0 1 0 0 1 570 450
"214" 42 2 4 1 1 1 0 1 317 262
"214" 43 2 4 1 1 1 1 1 589 299
"214" 44 2 4 1 1 1 1 1 333 542
"214" 45 2 2 0 -1 1 1 1 252 519
"214" 46 2 3 0 1 1 0 -1 284 285
"214" 47 1 2 1 1 0 0 1 224 450
"214" 48 1 2 1 1 1 1 1 275 279
"214" 49 1 2 1 1 1 1 1 305 389
"214" 50 1 4 1 -1 1 1 1 285 267
"214" 51 1 4 1 -1 1 1 -1 441 529
"214" 52 1 2 0 1 1 1 -1 335 385
"214" 53 1 3 1 -1 1 0 1 1135 635
"214" 54 1 1 1 1 1 1 -1 329 255
"214" 55 1 3 0 -1 1 1 1 269 244
"214" 56 2 4 1 1 0 0 -1 286 315
"214" 57 2 4 0 1 1 1 1 286 240
"214" 58 2 3 1 1 1 0 1 316 258
"214" 59 2 3 0 1 1 1 1 359 231
"214" 60 1 3 1 -1 0 0 1 327 539
"214" 61 1 1 0 1 1 1 -1 342 273
"214" 62 1 2 0 1 1 0 1 744 450
"214" 63 2 4 1 1 0 0 1 1069 695
"214" 64 2 2 0 -1 1 1 1 1051 543
"214" 65 1 1 1 1 0 0 -1 286 322
"214" 66 2 4 1 1 0 1 1 307 395
"214" 67 2 3 0 1 1 1 1 356 380
"214" 68 2 4 1 1 1 0 1 997 667
"214" 69 2 2 1 -1 1 1 1 415 304
"214" 70 2 4 1 1 1 1 -1 252 260
"214" 71 2 2 0 -1 1 1 1 255 281
"214" 72 1 2 0 1 0 0 -1 996 666
"214" 73 2 3 1 1 0 0 1 265 299
"214" 74 2 1 1 -1 1 1 1 229 295
"214" 75 2 3 1 1 1 1 -1 425 340
"214" 76 2 1 1 -1 1 1 1 1302 637
"214" 77 2 3 1 1 1 1 -1 354 450
"214" 78 2 1 1 -1 1 1 1 312 296
"214" 79 2 1 0 -1 1 1 -1 388 515
"214" 80 1 2 0 1 0 0 -1 429 758
"214" 81 1 1 1 1 1 0 1 358 321
"214" 82 2 2 0 -1 0 1 1 410 317
"214" 83 1 1 1 1 0 0 -1 229 333
"214" 84 1 1 0 1 1 1 1 305 304
"214" 85 2 4 0 1 0 0 1 240 687
"214" 86 2 3 1 1 1 0 1 331 334
"214" 87 2 3 1 1 1 1 1 295 281
"214" 88 2 3 1 1 1 1 1 321 389
"214" 89 2 1 1 -1 1 1 1 578 458
"214" 90 2 3 1 1 1 1 -1 334 438
"214" 91 2 3 1 1 1 1 1 330 301
"214" 92 2 3 1 1 1 1 1 267 311
"214" 93 2 3 1 1 1 1 1 401 590
"214" 94 2 1 0 -1 1 1 1 514 324
"214" 95 1 4 0 -1 0 0 -1 639 474
"214" 96 1 3 1 -1 1 0 -1 1271 655
"214" 97 1 3 1 -1 1 1 -1 293 255
"214" 98 1 3 1 -1 1 1 -1 432 399
"214" 99 1 1 1 1 1 1 -1 533 618
"214" 100 1 1 1 1 1 1 1 543 468
"214" 101 1 1 0 1 1 1 1 336 485
"214" 102 2 2 1 -1 0 0 1 489 784
"214" 103 2 2 0 -1 1 1 -1 392 449
"214" 104 1 4 0 -1 0 0 -1 1320 842
"214" 105 2 3 1 1 0 0 -1 349 301
"214" 106 2 3 1 1 1 1 1 291 294
"214" 107 2 1 0 -1 1 1 1 353 387
"214" 108 1 2 1 1 0 0 -1 505 469
"214" 109 1 2 0 1 1 1 1 376 286
"214" 110 1 1 1 1 1 0 1 493 281
"214" 111 1 3 1 -1 1 1 1 375 292
"214" 114 1 3 1 -1 1 1 1 276 235
"214" 115 1 1 1 1 1 1 -1 303 539
"214" 116 1 1 0 1 1 1 1 979 551
"214" 117 1 2 1 1 1 0 1 799 468
"214" 118 1 4 0 -1 1 1 1 337 329
"214" 119 2 3 1 1 0 0 -1 400 282
"214" 120 2 3 1 1 1 1 1 556 321
"214" 121 2 3 1 1 1 1 1 315 333
"214" 122 2 1 1 -1 1 1 1 291 468
"214" 123 2 3 0 1 1 1 -1 500 320
"214" 124 2 2 0 -1 1 0 1 378 384
"214" 125 1 3 1 -1 0 0 -1 702 542
"214" 126 1 3 1 -1 1 1 -1 426 396
"214" 127 1 1 1 1 1 1 -1 485 515
"214" 128 1 1 0 1 1 1 1 484 503
"214" 129 1 4 0 -1 1 0 1 500 364
"214" 130 2 4 0 1 0 0 -1 395 668
"214" 131 2 3 1 1 1 0 1 308 151
"214" 132 2 1 1 -1 1 1 1 283 424
"214" 133 2 3 0 1 1 1 -1 415 337
"214" 134 2 4 0 1 1 0 1 340 343
"214" 135 1 2 1 1 0 0 1 683 483
"214" 136 1 2 0 1 1 1 1 339 355
"214" 137 1 1 1 1 1 0 1 344 283
"214" 138 1 3 0 -1 1 1 1 278 421
"214" 139 2 1 1 -1 0 0 -1 670 493
"214" 140 2 3 1 1 1 1 -1 263 289
"214" 141 2 1 0 -1 1 1 1 306 448
"214" 142 2 2 1 -1 1 0 -1 411 295
"214" 143 2 2 1 -1 1 1 -1 236 277
"214" 144 2 4 1 1 1 1 -1 366 445
"214" 145 2 4 0 1 1 1 1 360 459
"214" 146 1 4 0 -1 0 0 1 557 472
"214" 147 1 1 0 1 1 0 -1 303 350
"214" 148 1 3 1 -1 1 0 1 821 590
"214" 149 1 1 0 1 1 1 -1 521 793
"214" 150 2 3 0 1 0 0 1 368 522
"214" 151 2 4 0 1 1 0 1 278 437
"214" 152 1 2 0 1 0 0 1 390 390
"214" 153 1 1 1 1 1 0 1 366 320
"214" 154 1 1 0 1 1 1 1 423 424
"214" 155 2 4 0 1 0 0 1 303 290
"214" 156 2 3 1 1 1 0 1 339 274
"214" 157 2 3 1 1 1 1 1 266 277
"214" 158 2 1 0 -1 1 1 1 251 383
"214" 159 1 1 1 1 0 0 -1 359 465
"214" 160 1 3 1 -1 1 1 1 981 895
"214" 161 1 1 1 1 1 1 -1 379 460
"214" 162 1 3 0 -1 1 1 1 346 452
"214" 163 2 3 0 1 0 0 -1 364 415
"214" 164 1 2 0 1 0 0 1 508 342
"214" 165 2 3 1 1 0 0 1 502 866
"214" 166 2 1 1 -1 1 1 1 277 312
"214" 167 2 3 0 1 1 1 -1 285 292
"214" 168 2 2 0 -1 1 0 1 552 296
"214" 169 1 2 1 1 0 0 -1 308 314
"214" 170 1 2 0 1 1 1 1 453 257
"214" 171 1 1 0 1 1 0 1 473 450
"214" 172 2 4 1 1 0 0 1 381 299
"214" 173 2 3 0 1 1 1 1 469 414
"214" 174 2 2 0 -1 1 0 1 276 267
"214" 175 1 4 1 -1 0 0 -1 964 427
"214" 176 1 4 1 -1 1 1 -1 363 326
"214" 177 1 2 0 1 1 1 -1 319 318
"214" 178 1 1 1 1 1 0 1 410 280
"214" 179 1 1 0 1 1 1 1 394 275
"214" 180 2 4 1 1 0 0 1 292 662
"214" 181 2 2 0 -1 1 1 1 372 253
"214" 182 2 3 1 1 1 0 -1 683 422
"214" 183 2 3 1 1 1 1 1 298 508
"214" 184 2 3 1 1 1 1 1 288 725
"214" 185 2 3 1 1 1 1 1 283 365
"214" 186 2 1 1 -1 1 1 1 290 333
"214" 187 2 3 0 1 1 1 -1 425 299
"214" 188 1 1 1 1 0 0 1 324 406
"214" 189 1 2 0 1 1 1 1 518 551
"214" 190 1 1 1 1 1 0 1 270 343
"214" 191 1 1 1 1 1 1 1 563 284
"214" 192 1 1 1 1 1 1 1 319 446
"214" 193 1 1 0 1 1 1 1 399 532
"214" 194 2 3 1 1 0 0 1 333 493
"214" 195 2 3 0 1 1 1 1 325 314
"214" 196 2 4 0 1 1 0 1 470 344
"214" 197 1 2 1 1 0 0 1 267 471
"214" 198 1 4 1 -1 1 1 1 307 429
"214" 199 1 2 0 1 1 1 -1 513 345
"214" 200 1 1 0 1 1 0 1 374 379
"217" 1 1 1 0 1 NA NA NA 992 622
"217" 2 1 2 0 1 1 0 1 270 346
"217" 3 1 1 0 1 1 0 1 370 263
"217" 4 1 2 0 1 1 0 1 284 423
"217" 5 2 2 0 -1 0 0 1 346 426
"217" 6 2 1 1 -1 1 0 -1 312 394
"217" 7 1 1 0 1 0 1 -1 1007 563
"217" 8 2 4 0 1 0 0 1 391 532
"217" 9 2 3 1 1 1 0 1 340 398
"217" 10 2 3 1 1 1 1 1 615 936
"217" 11 2 3 1 1 1 1 1 591 903
"217" 12 2 3 1 1 1 1 1 284 1038
"217" 13 2 3 0 1 1 1 1 429 441
"217" 14 1 1 0 1 0 0 1 685 555
"217" 15 1 4 1 -1 1 0 1 337 383
"217" 16 1 1 1 1 1 1 -1 317 1116
"217" 17 2 4 1 1 0 1 1 601 637
"217" 18 1 4 0 -1 0 1 1 386 737
"217" 19 2 1 1 -1 0 0 -1 381 631
"217" 20 2 3 0 1 1 1 -1 684 1028
"217" 21 1 3 1 -1 0 0 1 305 660
"217" 22 2 1 1 -1 0 1 -1 359 641
"217" 23 1 1 1 1 0 1 -1 360 540
"217" 24 2 4 0 1 0 1 1 309 1108
"217" 25 1 3 1 -1 0 0 1 406 548
"217" 26 2 4 0 1 0 1 -1 388 420
"217" 27 1 1 1 1 0 0 1 770 602
"217" 28 2 3 1 1 0 1 1 350 310
"217" 29 1 3 1 -1 0 1 1 326 373
"217" 30 2 3 0 1 0 1 -1 281 293
"217" 31 1 2 1 1 0 0 1 241 460
"217" 32 2 1 1 -1 0 1 1 275 574
"217" 33 2 3 0 1 1 1 -1 289 596
"217" 34 1 2 1 1 0 0 1 263 414
"217" 35 2 3 0 1 0 1 1 408 500
"217" 36 2 4 1 1 1 0 1 25 390
"217" 37 1 1 1 1 0 1 1 270 423
"217" 38 2 4 0 1 0 1 1 268 377
"217" 39 1 1 1 1 0 0 1 256 484
"217" 40 2 3 1 1 0 1 1 315 393
"217" 41 2 3 1 1 1 1 1 275 508
"217" 42 1 1 1 1 0 1 1 336 350
"217" 43 2 3 0 1 0 1 1 251 1207
"217" 44 2 4 1 1 1 0 1 249 216
"217" 45 1 2 1 1 0 1 1 319 312
"217" 46 2 2 1 -1 0 1 1 283 1248
"217" 47 2 2 1 -1 1 1 -1 407 428
"217" 48 1 3 1 -1 0 1 -1 279 762
"217" 49 2 3 1 1 0 1 -1 561 257
"217" 50 1 1 1 1 0 1 1 319 254
"217" 51 2 2 1 -1 0 1 1 335 382
"217" 52 1 1 1 1 0 1 -1 260 429
"217" 53 2 4 1 1 0 1 1 320 378
"217" 54 1 1 1 1 0 1 1 485 806
"217" 55 2 4 1 1 0 1 1 305 316
"217" 56 1 1 1 1 0 1 1 287 778
"217" 57 2 3 0 1 0 1 1 304 468
"217" 58 2 4 1 1 1 0 1 308 326
"217" 59 1 4 0 -1 0 1 1 245 671
"217" 60 1 3 0 -1 1 0 -1 809 610
"217" 61 2 4 1 1 0 0 -1 273 411
"217" 62 1 2 0 1 0 1 1 308 367
"217" 63 2 3 0 1 0 0 1 488 372
"217" 64 2 4 1 1 1 0 1 263 291
"217" 65 1 3 1 -1 0 1 1 454 859
"217" 66 2 4 0 1 0 1 -1 210 554
"217" 67 2 3 1 1 1 0 1 220 272
"217" 68 1 2 0 1 0 1 1 1220 667
"217" 69 1 1 1 1 1 0 1 307 311
"217" 70 1 1 1 1 1 1 1 251 251
"217" 71 1 1 1 1 1 1 1 423 232
"217" 72 1 1 1 1 1 1 1 309 295
"217" 73 1 1 1 1 1 1 1 260 253
"217" 74 1 1 1 1 1 1 1 276 264
"217" 75 1 1 1 1 1 1 1 251 296
"217" 76 1 1 1 1 1 1 1 241 331
"217" 77 1 3 1 -1 1 1 1 306 287
"217" 78 1 3 1 -1 1 1 -1 306 289
"217" 79 1 1 1 1 1 1 -1 443 304
"217" 80 1 1 1 1 1 1 1 317 86
"217" 81 1 3 1 -1 1 1 1 317 409
"217" 82 1 3 0 -1 1 1 -1 395 544
"217" 83 1 2 0 1 1 0 -1 385 272
"217" 84 1 1 0 1 1 0 1 244 1402
"217" 85 2 4 0 1 0 0 1 323 495
"217" 86 2 3 0 1 1 0 1 263 338
"217" 87 2 4 0 1 1 0 1 293 422
"217" 88 2 3 0 1 1 0 1 279 871
"217" 89 2 4 0 1 1 0 1 236 255
"217" 90 1 2 0 1 0 0 1 285 997
"217" 91 1 1 0 1 1 0 1 312 352
"217" 92 1 1 0 1 1 0 1 354 756
"217" 93 1 2 1 1 1 0 1 334 403
"217" 94 1 4 1 -1 1 1 1 293 847
"217" 95 1 4 1 -1 1 1 -1 536 433
"217" 96 1 2 0 1 1 1 -1 398 721
"217" 97 1 3 1 -1 1 0 1 486 753
"217" 98 1 3 0 -1 1 1 -1 587 505
"217" 99 1 2 0 1 1 0 -1 259 378
"217" 100 1 2 0 1 1 0 1 288 464
"217" 101 1 3 1 -1 1 0 1 385 249
"217" 102 1 1 0 1 1 1 -1 346 493
"217" 103 2 3 1 1 0 0 1 246 580
"217" 104 2 3 1 1 1 1 1 222 372
"217" 105 2 1 0 -1 1 1 1 215 484
"217" 106 2 2 0 -1 1 0 -1 301 880
"217" 107 2 3 0 1 1 0 -1 281 517
"217" 108 1 4 0 -1 0 0 1 471 310
"217" 109 1 1 0 1 1 0 -1 243 363
"217" 110 1 2 0 1 1 0 1 414 473
"217" 111 1 1 1 1 1 0 1 257 29
"217" 112 1 1 0 1 1 1 1 289 361
"217" 113 2 1 0 -1 0 0 1 777 445
"217" 114 2 2 0 -1 1 0 -1 225 297
"217" 115 2 3 0 1 1 0 -1 222 285
"217" 116 2 2 1 -1 1 0 1 323 360
"217" 117 2 3 0 1 1 1 -1 474 425
"217" 118 2 4 0 1 1 0 1 297 368
"217" 119 2 3 1 1 1 0 1 250 296
"217" 120 1 2 0 1 0 1 1 323 398
"217" 121 1 1 1 1 1 0 1 261 376
"217" 122 1 1 0 1 1 1 1 237 354
"217" 123 1 4 1 -1 1 0 1 215 249
"217" 124 1 2 0 1 1 1 -1 464 468
"217" 125 1 1 0 1 1 0 1 301 388
"217" 126 1 2 0 1 1 0 1 308 462
"217" 127 1 3 0 -1 1 0 1 308 383
"217" 128 2 4 0 1 0 0 -1 236 681
"217" 129 2 3 0 1 1 0 1 285 468
"217" 130 2 2 0 -1 1 0 1 153 1062
"217" 131 2 1 0 -1 1 0 -1 405 533
"217" 132 2 3 1 1 1 0 -1 233 1187
"217" 133 2 3 1 1 1 1 1 278 388
"217" 134 2 3 1 1 1 1 1 320 372
"217" 135 1 1 0 1 0 1 1 715 547
"217" 136 1 4 1 -1 1 0 1 292 279
"217" 137 1 1 1 1 1 1 -1 532 730
"217" 138 1 1 0 1 1 1 1 510 623
"217" 139 1 2 0 1 1 0 1 562 651
"217" 140 2 3 0 1 0 0 1 131 473
"217" 141 2 4 1 1 1 0 1 306 470
"217" 142 2 4 1 1 1 1 1 530 395
"217" 143 2 2 0 -1 1 1 1 215 311
"217" 144 2 3 0 1 1 0 -1 292 410
"217" 145 2 2 0 -1 1 0 1 249 251
"217" 146 2 3 0 1 1 0 -1 329 282
"217" 147 2 4 0 1 1 0 1 448 500
"217" 148 2 3 0 1 1 0 1 217 415
"217" 149 1 4 1 -1 0 0 1 133 472
"217" 150 1 1 0 1 1 1 -1 329 624
"217" 151 1 4 0 -1 1 0 1 248 318
"217" 152 1 1 0 1 1 0 -1 246 312
"217" 153 1 2 0 1 1 0 1 242 376
"217" 154 1 3 1 -1 1 0 1 254 358
"217" 155 1 2 1 1 1 1 -1 286 414
"217" 156 1 2 1 1 1 1 1 416 440
"217" 157 2 1 0 -1 0 1 1 282 399
"217" 158 2 2 0 -1 1 0 -1 0 339
"217" 159 1 1 0 1 0 0 -1 0 341
"217" 160 2 4 1 1 0 0 1 316 340
"217" 161 1 2 0 1 0 1 1 412 420
"217" 162 2 3 1 1 0 0 1 325 429
"217" 163 2 1 0 -1 1 1 1 414 659
"217" 164 2 4 1 1 1 0 -1 221 610
"217" 165 2 1 0 -1 1 1 1 447 472
"217" 166 2 3 0 1 1 0 -1 403 367
"217" 167 2 4 0 1 1 0 1 96 399
"217" 168 1 1 1 1 0 0 1 0 334
"217" 169 1 3 0 -1 1 1 1 292 284
"217" 170 2 2 0 -1 0 0 -1 290 506
"217" 171 2 1 1 -1 1 0 -1 0 445
"217" 172 2 1 1 -1 1 1 -1 257 290
"217" 173 2 1 1 -1 1 1 -1 279 374
"217" 174 2 3 1 1 1 1 -1 288 275
"217" 175 2 3 1 1 1 1 1 393 400
"217" 176 2 3 0 1 1 1 1 257 421
"217" 177 2 1 0 -1 1 0 1 0 247
"217" 178 2 4 1 1 1 0 -1 276 480
"217" 179 2 4 1 1 1 1 1 0 109
"217" 180 2 4 0 1 1 1 1 279 323
"217" 181 2 1 1 -1 1 0 1 343 366
"217" 182 2 1 1 -1 1 1 -1 214 264
"217" 183 2 1 0 -1 1 1 -1 249 532
"217" 184 2 3 0 1 1 0 -1 290 572
"217" 185 2 2 0 -1 1 0 1 184 415
"217" 186 1 2 1 1 0 0 -1 58 128
"217" 187 1 2 1 1 1 1 1 309 1165
"217" 188 1 4 1 -1 1 1 1 404 418
"217" 189 1 2 1 1 1 1 -1 666 739
"217" 190 1 4 1 -1 1 1 1 333 523
"217" 191 1 4 0 -1 1 1 -1 399 271
"217" 192 1 1 0 1 1 0 -1 259 209
"217" 193 2 1 0 -1 0 0 1 254 229
"217" 194 2 4 1 1 1 0 -1 192 287
"217" 195 2 4 1 1 1 1 1 261 342
"217" 196 2 4 1 1 1 1 1 247 190
"217" 197 2 4 0 1 1 1 1 295 393
"217" 198 1 1 0 1 0 0 1 326 471
"217" 199 2 4 1 1 0 0 1 3 385
"217" 200 2 4 1 1 1 1 1 671 326
"218" 1 1 1 0 1 NA NA NA 546 532
"218" 2 2 3 0 1 0 0 1 411 521
"218" 3 1 2 0 1 0 0 1 454 394
"218" 4 2 4 1 1 0 0 1 303 429
"218" 5 2 4 1 1 1 1 1 421 415
"218" 6 1 2 1 1 0 1 1 904 720
"218" 7 2 4 0 1 0 1 1 1023 509
"218" 8 2 2 0 -1 1 0 1 299 448
"218" 9 1 1 1 1 0 0 -1 680 751
"218" 10 2 4 0 1 0 1 1 438 388
"218" 11 2 4 0 1 1 0 1 316 390
"218" 12 1 4 1 -1 0 0 1 308 650
"218" 13 1 2 1 1 1 1 -1 701 572
"218" 14 1 2 1 1 1 1 1 547 580
"218" 15 1 2 0 1 1 1 1 803 737
"218" 16 2 4 1 1 0 0 1 269 374
"218" 17 2 4 0 1 1 1 1 252 471
"218" 18 2 1 1 -1 1 0 1 445 356
"218" 19 2 4 0 1 1 1 -1 300 330
"218" 20 2 4 1 1 1 0 1 255 387
"218" 21 2 4 1 1 1 1 1 332 459
"218" 22 1 2 1 1 0 1 1 317 384
"218" 23 1 2 1 1 1 1 1 381 275
"218" 24 2 2 1 -1 0 1 1 547 412
"218" 25 2 2 0 -1 1 1 -1 737 841
"218" 26 2 2 1 -1 1 0 -1 413 722
"218" 27 2 2 0 -1 1 1 -1 662 888
"218" 28 1 1 0 1 0 0 -1 640 871
"218" 29 2 4 1 1 0 0 1 593 383
"218" 30 2 4 1 1 1 1 1 386 430
"218" 31 2 4 1 1 1 1 1 590 501
"218" 32 1 2 1 1 0 1 1 295 480
"218" 33 1 4 0 -1 1 1 1 451 416
"218" 34 2 3 0 1 0 0 -1 344 447
"218" 35 2 4 0 1 1 0 1 307 406
"218" 36 2 4 0 1 1 0 1 481 393
"218" 37 2 4 1 1 1 0 1 423 393
"218" 38 2 2 1 -1 1 1 1 467 719
"218" 39 2 4 1 1 1 1 -1 314 314
"218" 40 2 4 1 1 1 1 1 327 275
"218" 41 2 4 1 1 1 1 1 392 530
"218" 42 2 4 1 1 1 1 1 371 524
"218" 43 2 4 1 1 1 1 1 348 492
"218" 44 2 4 0 1 1 1 1 689 602
"218" 45 1 4 0 -1 0 0 1 417 447
"218" 46 2 4 0 1 0 0 -1 279 544
"218" 47 1 1 1 1 0 0 1 437 622
"218" 48 1 2 0 1 1 1 1 662 478
"218" 49 2 2 1 -1 0 0 1 378 795
"218" 50 2 2 0 -1 1 1 -1 572 416
"218" 51 2 1 0 -1 1 0 -1 695 756
"218" 52 2 2 1 -1 1 0 -1 329 441
"218" 53 2 4 1 1 1 1 -1 323 510
"218" 54 2 4 0 1 1 1 1 335 384
"218" 55 2 4 0 1 1 0 1 218 355
"218" 56 2 4 0 1 1 0 1 371 428
"218" 57 2 4 1 1 1 0 1 679 507
"218" 58 2 4 1 1 1 1 1 458 337
"218" 59 2 2 1 -1 1 1 1 452 352
"218" 60 2 4 1 1 1 1 -1 270 292
"218" 61 2 4 0 1 1 1 1 385 469
"218" 62 1 2 0 1 0 0 1 333 438
"218" 63 1 2 1 1 1 0 1 431 464
"218" 64 1 4 0 -1 1 1 1 295 314
"218" 65 1 2 1 1 1 0 -1 461 591
"218" 66 1 4 0 -1 1 1 1 440 519
"218" 67 2 4 0 1 0 0 -1 377 365
"218" 68 1 4 1 -1 0 0 1 688 451
"218" 69 1 4 1 -1 1 1 -1 314 420
"218" 70 1 4 1 -1 1 1 -1 524 508
"218" 71 1 2 1 1 1 1 -1 610 693
"218" 72 1 4 0 -1 1 1 1 521 469
"218" 73 2 4 0 1 0 0 -1 437 396
"218" 74 2 4 1 1 1 0 1 309 424
"218" 75 2 4 1 1 1 1 1 444 426
"218" 76 2 2 1 -1 1 1 1 430 658
"218" 77 2 4 0 1 1 1 -1 433 589
"218" 78 1 2 0 1 0 0 1 94 427
"218" 79 1 2 0 1 1 0 1 384 518
"218" 80 2 4 0 1 0 0 1 369 328
"218" 81 2 4 0 1 1 0 1 384 470
"218" 82 2 4 0 1 1 0 1 517 433
"218" 83 2 2 0 -1 1 0 1 780 710
"218" 84 1 4 0 -1 0 0 -1 442 360
"218" 85 2 4 0 1 0 0 -1 332 469
"218" 86 2 1 1 -1 1 0 1 490 384
"218" 87 2 3 1 1 1 1 -1 721 627
"218" 88 2 3 1 1 1 1 1 739 476
"218" 89 2 3 0 1 1 1 1 597 331
"218" 90 2 3 1 1 1 0 1 751 490
"218" 91 2 1 1 -1 1 1 1 451 629
"218" 92 2 3 1 1 1 1 -1 558 376
"218" 93 2 3 1 1 1 1 1 390 524
"218" 94 2 3 1 1 1 1 1 454 318
"218" 95 2 3 0 1 1 1 1 840 679
"218" 96 2 4 0 1 1 0 1 435 602
"218" 97 1 3 1 -1 0 0 1 387 470
"218" 98 1 3 0 -1 1 1 -1 401 396
"218" 99 1 3 1 -1 1 0 -1 487 478
"218" 100 1 2 0 1 1 1 -1 733 785
"218" 101 1 1 1 1 1 0 1 580 493
"218" 102 2 1 0 -1 0 1 1 468 701
"218" 103 2 3 0 1 1 0 -1 551 797
"218" 104 2 3 1 1 1 0 1 373 862
"218" 105 2 3 1 1 1 1 1 562 630
"218" 106 2 3 1 1 1 1 1 333 460
"218" 107 2 3 1 1 1 1 1 431 399
"218" 108 2 3 1 1 1 1 1 619 535
"218" 109 2 3 1 1 1 1 1 438 343
"218" 110 2 1 0 -1 1 1 1 395 365
"218" 111 1 3 1 -1 0 0 -1 341 399
"218" 112 1 2 1 1 1 1 -1 419 852
"218" 113 2 2 0 -1 0 1 1 1046 735
"218" 114 1 2 0 1 0 0 -1 260 420
"218" 115 1 1 1 1 1 0 1 372 727
"218" 116 1 1 1 1 1 1 1 583 620
"218" 117 1 1 1 1 1 1 1 521 565
"218" 118 1 1 0 1 1 1 1 567 553
"218" 119 1 2 0 1 1 0 1 512 500
"218" 120 2 4 0 1 0 0 1 260 432
"218" 121 2 3 0 1 1 0 1 319 339
"218" 122 2 3 1 1 1 0 1 387 353
"218" 123 2 1 0 -1 1 1 1 413 527
"218" 124 2 3 1 1 1 0 -1 400 551
"218" 125 2 3 1 1 1 1 1 405 520
"218" 126 2 1 1 -1 1 1 1 595 466
"218" 127 2 3 1 1 1 1 -1 298 539
"218" 128 2 1 0 -1 1 1 1 276 422
"218" 129 2 3 1 1 1 0 -1 312 601
"218" 130 2 3 1 1 1 1 1 400 529
"218" 131 2 3 0 1 1 1 1 363 456
"218" 132 2 4 1 1 1 0 1 358 623
"218" 133 2 4 0 1 1 1 1 377 456
"218" 134 2 1 1 -1 1 0 1 233 399
"218" 135 1 3 1 -1 0 1 -1 584 563
"218" 136 1 3 1 -1 1 1 -1 604 534
"218" 137 1 2 0 1 1 1 -1 316 670
"218" 138 2 3 1 1 0 0 1 310 427
"218" 139 2 3 0 1 1 1 1 287 486
"218" 140 2 3 1 1 1 0 1 545 689
"218" 141 2 3 1 1 1 1 1 511 517
"218" 142 2 3 1 1 1 1 1 458 501
"218" 143 2 2 1 -1 1 1 1 392 829
"218" 144 2 1 0 -1 1 1 -1 624 514
"218" 145 2 2 0 -1 1 0 -1 302 458
"218" 146 2 4 0 1 1 0 -1 295 453
"218" 147 2 3 1 1 1 0 1 297 422
"218" 148 2 1 1 -1 1 1 1 324 354
"218" 149 2 1 1 -1 1 1 -1 296 624
"218" 150 2 1 1 -1 1 1 -1 393 531
"218" 151 2 3 1 1 1 1 -1 427 666
"218" 152 2 3 1 1 1 1 1 471 482
"218" 153 2 3 0 1 1 1 1 536 516
"218" 154 2 3 1 1 1 0 1 504 476
"218" 155 2 3 1 1 1 1 1 560 521
"218" 156 2 3 1 1 1 1 1 776 658
"218" 157 2 3 1 1 1 1 1 556 490
"218" 158 2 3 1 1 1 1 1 522 454
"218" 159 2 2 0 -1 1 1 1 600 917
"218" 160 2 3 1 1 1 0 -1 468 577
"218" 161 2 2 1 -1 1 1 1 663 853
"218" 162 2 3 1 1 1 1 -1 501 423
"218" 163 2 3 1 1 1 1 1 513 400
"218" 164 2 3 1 1 1 1 1 378 505
