"subjID"	"Type"	"Proba"
"714"	336	"PRRw"	0.96875
"715"	336	"PUCw"	0.947368421052632
"716"	336	"PURw"	1
"717"	337	"PRCw"	1
"718"	337	"PRRw"	0.970588235294118
"719"	337	"PUCw"	0.857142857142857
"720"	337	"PURw"	1
"721"	338	"PRCw"	0.868852459016393
"722"	338	"PRRw"	0.870967741935484
"723"	338	"PUCw"	0.954545454545455
"724"	338	"PURw"	0.863636363636364
"725"	339	"PRCw"	0.918918918918919
"726"	339	"PRRw"	0.794117647058823
"727"	339	"PUCw"	0.732142857142857
"728"	339	"PURw"	0.826086956521739
"729"	341	"PRCw"	0.140845070422535
"730"	341	"PRRw"	0.08
"731"	341	"PUCw"	0.0476190476190476
"732"	341	"PURw"	0.037037037037037
"733"	342	"PRCw"	0.986486486486487
"734"	342	"PRRw"	1
"735"	342	"PUCw"	0.754098360655738
"736"	342	"PURw"	0.846153846153846
"737"	343	"PRCw"	0.861538461538462
"738"	343	"PRRw"	0.733333333333333
"739"	343	"PUCw"	0.707692307692308
"740"	343	"PURw"	0.833333333333333
"741"	344	"PRCw"	0.545454545454545
"742"	344	"PRRw"	0.615384615384615
"743"	344	"PUCw"	0.4375
"744"	344	"PURw"	0.413793103448276
"745"	345	"PRCw"	0.794117647058823
"746"	345	"PRRw"	0.71875
"747"	345	"PUCw"	0.741379310344828
"748"	345	"PURw"	0.727272727272727
"749"	346	"PRCw"	0.902777777777778
"750"	346	"PRRw"	0.96551724137931
"751"	346	"PUCw"	0.474576271186441
"752"	346	"PURw"	0.458333333333333
"753"	347	"PRCw"	0.974025974025974
"754"	347	"PRRw"	0.939393939393939
"755"	347	"PUCw"	0.74468085106383
"756"	347	"PURw"	0.882352941176471
"757"	348	"PRCw"	0.971428571428571
"758"	348	"PRRw"	0.923076923076923
"759"	348	"PUCw"	0.839285714285714
"760"	348	"PURw"	0.84375
"761"	349	"PRCw"	0.970588235294118
"762"	349	"PRRw"	0.964285714285714
"763"	349	"PUCw"	0.721311475409836
"764"	349	"PURw"	0.785714285714286
"765"	350	"PRCw"	0.962962962962963
"766"	350	"PRRw"	0.939393939393939
"767"	350	"PUCw"	0.320754716981132
"768"	350	"PURw"	0.0434782608695652
"769"	353	"PRCw"	0.39344262295082
"770"	353	"PRRw"	0.782608695652174
"771"	353	"PUCw"	0.43859649122807
"772"	353	"PURw"	0.733333333333333
"773"	356	"PRCw"	0.896103896103896
"774"	356	"PRRw"	0.866666666666667
"775"	356	"PUCw"	0.777777777777778
"776"	356	"PURw"	0.916666666666667
"777"	357	"PRCw"	0.821917808219178
"778"	357	"PRRw"	0.551724137931034
"779"	357	"PUCw"	0.622222222222222
"780"	357	"PURw"	0.736842105263158
"781"	358	"PRCw"	0.9875
"782"	358	"PRRw"	0.833333333333333
"783"	358	"PUCw"	0.673076923076923
"784"	358	"PURw"	0.95
"785"	359	"PRCw"	0.646153846153846
"786"	359	"PRRw"	0.62962962962963
"787"	359	"PUCw"	0.634920634920635
"788"	359	"PURw"	0.681818181818182
"789"	360	"PRCw"	0.973333333333333
"790"	360	"PRRw"	1
"791"	360	"PUCw"	0.793103448275862
"792"	360	"PURw"	0.914285714285714
"793"	362	"PRCw"	0.685714285714286
"794"	362	"PRRw"	0.730769230769231
"795"	362	"PUCw"	0.457627118644068
"796"	362	"PURw"	0.458333333333333
"797"	363	"PRCw"	0.641025641025641
"798"	363	"PRRw"	0.620689655172414
"799"	363	"PUCw"	0.591836734693878
"800"	363	"PURw"	0.862068965517241
"801"	364	"PRCw"	0.956521739130435
"802"	364	"PRRw"	0.933333333333333
"803"	364	"PUCw"	0.846153846153846
"804"	364	"PURw"	0.833333333333333
"805"	365	"PRCw"	0.961538461538462
"806"	365	"PRRw"	0.954545454545455
"807"	365	"PUCw"	0.660714285714286
"808"	365	"PURw"	0.764705882352941
"809"	366	"PRCw"	1
"810"	366	"PRRw"	0.743589743589744
"811"	366	"PUCw"	0.547169811320755
"812"	366	"PURw"	0.764705882352941
"813"	367	"PRCw"	0.967741935483871
"814"	367	"PRRw"	0.923076923076923
"815"	367	"PUCw"	0.691176470588235
"816"	367	"PURw"	0.878787878787879
"817"	368	"PRCw"	1
"818"	368	"PRRw"	0.870967741935484
"819"	368	"PUCw"	0.573529411764706
"820"	368	"PURw"	0.666666666666667
"821"	372	"PRCw"	0.847457627118644
"822"	372	"PRRw"	0.85
"823"	372	"PUCw"	0.803921568627451
"824"	372	"PURw"	0.583333333333333
"825"	373	"PRCw"	1
"826"	373	"PRRw"	0.826086956521739
"827"	373	"PUCw"	0.952380952380952
"828"	373	"PURw"	1
"829"	374	"PRCw"	0.671428571428571
"830"	374	"PRRw"	0.705882352941177
"831"	374	"PUCw"	0.851851851851852
"832"	374	"PURw"	0.782608695652174
"833"	375	"PRCw"	1
"834"	375	"PRRw"	0.961538461538462
"835"	375	"PUCw"	0.974358974358974
"836"	375	"PURw"	0.928571428571429
"837"	376	"PRCw"	0.975308641975309
"838"	376	"PRRw"	0.962962962962963
"839"	376	"PUCw"	0.75
"840"	376	"PURw"	0.821428571428571
"841"	377	"PRCw"	0.38961038961039
"842"	377	"PRRw"	0.333333333333333
"843"	377	"PUCw"	0.3
"844"	377	"PURw"	0.391304347826087
"845"	378	"PRCw"	0.939759036144578
"846"	378	"PRRw"	1
"847"	378	"PUCw"	0.918367346938776
"848"	378	"PURw"	0.96551724137931
"849"	379	"PRCw"	0.8375
"850"	379	"PRRw"	0.652173913043478
"851"	379	"PUCw"	0.735849056603774
"852"	379	"PURw"	0.766666666666667
"853"	380	"PRCw"	0.972972972972973
"854"	380	"PRRw"	0.8125
"855"	380	"PUCw"	0.833333333333333
"856"	380	"PURw"	0.958333333333333
"857"	381	"PRCw"	0.986666666666667
"858"	381	"PRRw"	1
"859"	381	"PUCw"	0.642857142857143
"860"	381	"PURw"	0.478260869565217
"861"	382	"PRCw"	0.580645161290323
"862"	382	"PRRw"	0.555555555555556
"863"	382	"PUCw"	0.815384615384615
"864"	382	"PURw"	0.633333333333333
"865"	383	"PRCw"	0.929577464788732
"866"	383	"PRRw"	0.84
"867"	383	"PUCw"	0.30188679245283
"868"	383	"PURw"	0.391304347826087
"869"	384	"PRCw"	1
"870"	384	"PRRw"	1
"871"	384	"PUCw"	1
"872"	384	"PURw"	1
"873"	386	"PRCw"	0.814814814814815
"874"	386	"PRRw"	0.8
"875"	386	"PUCw"	0.647058823529412
"876"	386	"PURw"	0.5
"877"	387	"PRCw"	1
"878"	387	"PRRw"	0.903225806451613
"879"	387	"PUCw"	0.72
"880"	387	"PURw"	1
"881"	388	"PRCw"	1
"882"	388	"PRRw"	0.972972972972973
"883"	388	"PUCw"	0.56140350877193
"884"	388	"PURw"	0.727272727272727
"885"	389	"PRCw"	0.792682926829268
"886"	389	"PRRw"	0.733333333333333
"887"	389	"PUCw"	0.355555555555556
"888"	389	"PURw"	0.791666666666667
"889"	391	"PRCw"	0.985915492957746
"890"	391	"PRRw"	1
"891"	391	"PUCw"	0.862068965517241
"892"	391	"PURw"	0.931034482758621
"893"	392	"PRCw"	0.885714285714286
"894"	392	"PRRw"	0.928571428571429
"895"	392	"PUCw"	0.366666666666667
"896"	392	"PURw"	0.625
"897"	393	"PRCw"	0.483333333333333
"898"	393	"PRRw"	0.636363636363636
"899"	393	"PUCw"	0.485714285714286
"900"	393	"PURw"	0.40625
"901"	394	"PRCw"	0.986486486486487
"902"	394	"PRRw"	0.967741935483871
"903"	394	"PUCw"	0.792452830188679
"904"	394	"PURw"	0.884615384615385
