"subjID"	"Trial"	"Stage1"	"Stage2"	"Stay"	"RT"	"PrSSReward"	"transition"	"PrReward"	"PrTransition"
238	94	-1	1	0	1263	-1	1	-1	-1
238	95	1	-1	1	844	-1	1	-1	1
238	95	-1	1	1	578	-1	1	-1	1
238	96	1	-1	1	410	1	1	1	1
238	96	-1	1	1	301	1	1	1	1
238	97	1	-1	0	385	1	-1	1	1
238	97	-1	1	0	489	1	-1	1	1
238	98	1	-1	1	362	-1	1	-1	-1
238	98	-1	1	0	342	-1	1	-1	-1
238	101	1	-1	1	307	-1	1	1	1
238	101	-1	1	0	386	-1	1	1	1
238	102	1	-1	1	472	-1	1	-1	1
238	102	-1	1	1	544	-1	1	-1	1
238	105	1	-1	1	481	-1	-1	1	1
238	105	-1	1	1	533	-1	-1	1	1
238	106	1	-1	1	414	-1	-1	-1	-1
238	106	-1	1	0	484	-1	-1	-1	-1
238	107	1	-1	0	245	1	-1	1	-1
238	107	-1	1	1	352	1	-1	1	-1
238	108	1	-1	0	372	-1	1	-1	-1
238	108	-1	1	0	531	-1	1	-1	-1
238	109	1	-1	0	987	1	1	1	1
238	109	-1	1	1	511	1	1	1	1
238	110	1	-1	1	432	1	1	1	1
238	110	-1	1	1	406	1	1	1	1
238	111	1	-1	1	603	1	1	1	1
238	111	-1	1	0	909	1	1	1	1
238	112	1	-1	0	508	-1	-1	-1	1
238	112	-1	1	0	724	-1	-1	-1	1
238	113	1	-1	0	695	-1	1	-1	-1
238	113	-1	1	1	522	-1	1	-1	-1
238	114	1	-1	0	437	1	-1	1	1
238	114	-1	1	1	538	1	-1	1	1
238	115	1	-1	0	423	-1	1	-1	-1
238	115	-1	1	1	437	-1	1	-1	-1
238	116	1	-1	1	633	-1	1	-1	1
238	116	-1	1	0	710	-1	1	-1	1
238	117	1	-1	0	701	-1	-1	-1	1
238	117	-1	1	1	521	-1	-1	-1	1
238	118	1	-1	1	542	1	1	1	-1
238	118	-1	1	0	810	1	1	1	-1
238	119	1	-1	1	879	-1	1	-1	1
238	119	-1	1	0	716	-1	1	-1	1
238	120	1	-1	1	615	1	1	1	1
238	120	-1	1	0	881	1	1	1	1
238	121	1	-1	1	540	1	-1	-1	1
238	121	-1	1	0	416	1	-1	-1	1
238	122	1	-1	1	393	1	-1	1	-1
238	122	-1	1	1	867	1	-1	1	-1
238	123	1	-1	0	478	-1	-1	-1	-1
238	123	-1	1	1	964	-1	-1	-1	-1
238	124	1	-1	0	444	1	1	1	-1
238	124	-1	1	1	810	1	1	1	-1
238	125	1	-1	1	420	-1	-1	1	1
238	125	-1	1	0	417	-1	-1	1	1
238	126	1	-1	1	111	-1	-1	-1	-1
238	126	-1	1	0	425	-1	-1	-1	-1
238	128	1	-1	1	507	1	1	-1	-1
238	128	-1	1	1	845	1	1	-1	-1
238	130	1	-1	1	505	-1	1	-1	1
238	130	-1	1	0	684	-1	1	-1	1
238	131	1	-1	1	769	-1	-1	1	1
238	131	-1	1	0	189	-1	-1	1	1
238	132	1	-1	1	1010	1	1	-1	-1
238	132	-1	1	1	483	1	1	-1	-1
238	133	1	-1	1	879	1	1	1	1
238	133	-1	1	0	484	1	1	1	1
238	134	1	-1	1	453	1	1	1	1
238	134	-1	1	1	358	1	1	1	1
238	137	1	-1	0	334	-1	1	1	-1
238	137	-1	1	0	498	-1	1	1	-1
238	138	1	-1	0	383	1	1	-1	1
238	138	-1	1	1	747	1	1	-1	1
238	139	1	-1	1	872	1	1	1	1
238	139	-1	1	1	38	1	1	1	1
238	140	1	-1	1	1196	1	1	1	1
238	140	-1	1	0	783	1	1	1	1
238	141	1	-1	1	433	-1	-1	1	1
238	141	-1	1	1	1096	-1	-1	1	1
238	142	1	-1	0	1482	-1	1	-1	-1
238	142	-1	1	1	1039	-1	1	-1	-1
238	143	1	-1	0	318	1	1	-1	1
238	143	-1	1	1	302	1	1	-1	1
238	144	1	-1	1	492	-1	1	-1	1
238	144	-1	1	0	307	-1	1	-1	1
238	145	1	-1	1	331	1	1	1	1
238	145	-1	1	1	418	1	1	1	1
238	146	1	-1	1	320	1	1	1	1
238	146	-1	1	1	661	1	1	1	1
238	148	1	-1	1	315	-1	1	-1	1
238	148	-1	1	0	288	-1	1	-1	1
238	149	1	-1	1	449	-1	1	-1	1
238	149	-1	1	0	345	-1	1	-1	1
238	150	1	-1	1	435	-1	-1	1	1
238	150	-1	1	0	934	-1	-1	1	1
238	151	1	-1	1	705	1	1	-1	-1
238	151	-1	1	0	771	1	1	-1	-1
238	152	1	-1	1	737	1	1	1	1
238	152	-1	1	0	938	1	1	1	1
238	153	1	-1	1	353	-1	1	-1	1
238	153	-1	1	0	477	-1	1	-1	1
238	154	1	-1	1	266	-1	-1	1	1
238	154	-1	1	0	323	-1	-1	1	1
238	155	1	-1	1	259	1	1	-1	-1
238	155	-1	1	0	417	1	1	-1	-1
238	156	1	-1	1	340	-1	-1	1	1
238	156	-1	1	1	324	-1	-1	1	1
238	157	1	-1	1	301	1	1	1	-1
238	157	-1	1	0	419	1	1	1	-1
238	158	1	-1	1	288	-1	1	-1	1
238	158	-1	1	0	321	-1	1	-1	1
238	159	1	-1	1	779	1	1	1	1
238	159	-1	1	1	515	1	1	1	1
238	160	1	-1	1	334	1	-1	-1	1
238	160	-1	1	1	266	1	-1	-1	1
238	161	1	-1	1	438	-1	1	1	-1
238	161	-1	1	0	588	-1	1	1	-1
238	162	1	-1	1	289	1	-1	-1	1
238	162	-1	1	0	949	1	-1	-1	1
238	165	1	-1	1	543	-1	1	1	-1
238	165	-1	1	0	1078	-1	1	1	-1
238	166	1	-1	1	420	-1	1	-1	1
238	166	-1	1	0	417	-1	1	-1	1
238	167	1	-1	1	381	1	1	1	1
238	167	-1	1	1	845	1	1	1	1
238	168	1	-1	1	867	1	1	1	1
238	168	-1	1	1	905	1	1	1	1
238	173	1	-1	1	530	-1	-1	1	1
238	173	-1	1	0	796	-1	-1	1	1
238	174	1	-1	1	170	1	1	-1	-1
238	174	-1	1	0	451	1	1	-1	-1
238	175	1	-1	1	906	1	1	1	1
238	175	-1	1	1	973	1	1	1	1
238	176	1	-1	1	365	1	1	1	1
238	176	-1	1	1	520	1	1	1	1
238	177	1	-1	1	272	1	1	1	1
238	177	-1	1	1	491	1	1	1	1
238	178	1	-1	1	410	-1	-1	1	1
238	178	-1	1	1	854	-1	-1	1	1
238	179	1	-1	1	365	1	1	-1	-1
238	179	-1	1	1	464	1	1	-1	-1
238	180	1	-1	1	411	-1	-1	1	1
238	180	-1	1	1	381	-1	-1	1	1
238	181	1	-1	1	254	-1	-1	-1	-1
238	181	-1	1	0	472	-1	-1	-1	-1
238	184	1	-1	1	227	1	-1	-1	1
238	184	-1	1	0	697	1	-1	-1	1
238	185	1	-1	1	1094	1	1	-1	-1
238	185	-1	1	1	506	1	1	-1	-1
238	186	1	-1	1	416	-1	-1	1	1
238	186	-1	1	0	278	-1	-1	1	1
238	187	1	-1	1	774	1	1	-1	-1
238	187	-1	1	0	352	1	1	-1	-1
238	188	1	-1	1	355	-1	-1	1	1
238	188	-1	1	0	404	-1	-1	1	1
238	189	1	-1	1	382	1	-1	1	-1
238	189	-1	1	1	399	1	-1	1	-1
238	190	1	-1	1	281	1	1	-1	-1
238	190	-1	1	0	323	1	1	-1	-1
238	191	1	-1	1	302	1	1	1	1
238	191	-1	1	1	478	1	1	1	1
238	192	1	-1	1	399	-1	-1	1	1
238	192	-1	1	0	615	-1	-1	1	1
238	193	1	-1	1	357	1	1	1	-1
238	193	-1	1	0	634	1	1	1	-1
238	194	1	-1	1	724	1	-1	-1	1
238	194	-1	1	1	344	1	-1	-1	1
238	195	1	-1	1	407	-1	1	-1	-1
238	195	-1	1	1	1103	-1	1	-1	-1
238	196	1	-1	1	578	-1	1	-1	1
238	196	-1	1	1	921	-1	1	-1	1
238	197	1	-1	1	607	-1	-1	-1	1
238	197	-1	1	1	841	-1	-1	-1	1
238	198	1	-1	1	834	-1	1	1	-1
238	198	-1	1	0	482	-1	1	1	-1
240	1	1	-1	NA	960	NA	1	NA	NA
240	1	-1	1	NA	821	NA	1	NA	NA
240	2	1	-1	0	558	1	-1	1	1
240	2	-1	1	0	610	1	-1	1	1
240	3	1	-1	0	473	1	1	1	-1
240	3	-1	1	0	351	1	1	1	-1
240	4	1	-1	0	549	NA	1	1	1
240	4	-1	1	0	1427	NA	1	1	1
240	5	1	-1	0	368	1	1	1	1
240	5	-1	1	1	820	1	1	1	1
240	6	1	-1	1	427	-1	1	-1	1
240	6	-1	1	1	634	-1	1	-1	1
240	7	1	-1	0	366	1	1	-1	1
240	7	-1	1	1	1418	1	1	-1	1
240	8	1	-1	1	302	1	1	1	1
240	8	-1	1	1	668	1	1	1	1
240	9	1	-1	1	415	1	1	1	1
240	9	-1	1	1	545	1	1	1	1
240	10	1	-1	1	335	1	1	1	1
240	10	-1	1	1	447	1	1	1	1
240	11	1	-1	1	349	1	1	1	1
240	11	-1	1	1	517	1	1	1	1
240	12	1	-1	0	360	-1	-1	-1	1
240	12	-1	1	0	1081	-1	-1	-1	1
240	13	1	-1	1	266	-1	1	-1	-1
240	13	-1	1	1	786	-1	1	-1	-1
240	14	1	-1	0	524	-1	1	-1	1
240	14	-1	1	0	1187	-1	1	-1	1
240	15	1	-1	1	268	-1	-1	-1	1
240	15	-1	1	1	358	-1	-1	-1	1
240	16	1	-1	1	544	-1	1	-1	-1
240	16	-1	1	1	1269	-1	1	-1	-1
240	17	1	-1	1	388	-1	-1	-1	1
240	17	-1	1	0	1014	-1	-1	-1	1
240	18	1	-1	0	263	-1	-1	-1	-1
240	18	-1	1	1	976	-1	-1	-1	-1
240	19	1	-1	1	508	-1	1	1	-1
240	19	-1	1	1	1175	-1	1	1	-1
240	20	1	-1	1	407	1	1	1	1
240	20	-1	1	1	723	1	1	1	1
240	21	1	-1	0	253	-1	-1	-1	1
240	21	-1	1	1	927	-1	-1	-1	1
240	22	1	-1	1	485	1	1	1	-1
240	22	-1	1	0	808	1	1	1	-1
240	23	1	-1	0	239	1	1	-1	1
240	23	-1	1	1	797	1	1	-1	1
240	24	1	-1	1	376	-1	1	-1	1
240	24	-1	1	0	614	-1	1	-1	1
240	25	1	-1	1	452	-1	-1	1	1
240	25	-1	1	0	928	-1	-1	1	1
240	26	1	-1	1	464	-1	-1	-1	-1
240	26	-1	1	0	677	-1	-1	-1	-1
240	27	1	-1	1	312	1	1	1	-1
240	27	-1	1	1	780	1	1	1	-1
240	28	1	-1	0	411	1	1	1	1
240	28	-1	1	1	849	1	1	1	1
240	29	1	-1	1	449	1	1	1	1
240	29	-1	1	1	493	1	1	1	1
240	30	1	-1	0	484	1	1	-1	1
240	30	-1	1	0	1035	1	1	-1	1
240	31	1	-1	1	450	1	1	1	1
240	31	-1	1	1	662	1	1	1	1
240	32	1	-1	0	220	-1	-1	-1	1
240	32	-1	1	1	717	-1	-1	-1	1
240	33	1	-1	1	330	-1	1	-1	-1
240	33	-1	1	1	389	-1	1	-1	-1
240	34	1	-1	1	246	1	1	1	1
240	34	-1	1	1	517	1	1	1	1
240	35	1	-1	1	578	-1	-1	1	1
240	35	-1	1	0	1076	-1	-1	1	1
240	36	1	-1	0	0	-1	1	-1	-1
240	36	-1	1	0	844	-1	1	-1	-1
240	37	1	-1	1	491	1	-1	1	1
240	37	-1	1	0	1004	1	-1	1	1
240	38	1	-1	1	396	1	1	1	-1
240	38	-1	1	1	558	1	1	1	-1
240	39	1	-1	1	270	1	1	1	1
240	39	-1	1	1	429	1	1	1	1
240	40	1	-1	1	499	1	1	1	1
240	40	-1	1	1	468	1	1	1	1
240	41	1	-1	1	421	1	1	1	1
240	41	-1	1	1	556	1	1	1	1
240	42	1	-1	0	299	1	1	1	1
240	42	-1	1	1	556	1	1	1	1
240	43	1	-1	1	223	1	1	1	1
240	43	-1	1	1	474	1	1	1	1
240	44	1	-1	1	711	1	1	1	1
240	44	-1	1	1	589	1	1	1	1
240	45	1	-1	1	443	1	1	1	1
240	45	-1	1	1	517	1	1	1	1
240	46	1	-1	0	373	-1	-1	-1	1
240	46	-1	1	0	493	-1	-1	-1	1
240	47	1	-1	1	252	1	-1	1	-1
240	47	-1	1	1	449	1	-1	1	-1
240	48	1	-1	1	278	1	1	-1	-1
240	48	-1	1	1	649	1	1	-1	-1
240	49	1	-1	1	267	-1	-1	-1	1
240	49	-1	1	1	385	-1	-1	-1	1
240	50	1	-1	1	324	1	-1	1	-1
240	50	-1	1	1	462	1	-1	1	-1
240	51	1	-1	1	550	1	-1	1	-1
240	51	-1	1	1	596	1	-1	1	-1
240	52	1	-1	1	573	1	-1	1	-1
240	52	-1	1	1	452	1	-1	1	-1
240	53	1	-1	0	273	-1	1	-1	-1
240	53	-1	1	1	817	-1	1	-1	-1
240	54	1	-1	1	296	-1	-1	-1	1
240	54	-1	1	0	1022	-1	-1	-1	1
240	55	1	-1	1	395	-1	1	-1	-1
240	55	-1	1	0	864	-1	1	-1	-1
240	56	1	-1	1	327	-1	-1	1	1
240	56	-1	1	0	584	-1	-1	1	1
240	57	1	-1	1	280	1	1	1	-1
240	57	-1	1	1	684	1	1	1	-1
240	58	1	-1	0	231	1	1	-1	1
240	58	-1	1	0	590	1	1	-1	1
240	59	1	-1	1	267	-1	1	-1	1
240	59	-1	1	0	437	-1	1	-1	1
240	60	1	-1	0	259	-1	-1	-1	1
240	60	-1	1	0	988	-1	-1	-1	1
240	61	1	-1	1	406	-1	1	1	-1
240	61	-1	1	0	331	-1	1	1	-1
240	62	1	-1	1	524	1	-1	-1	1
240	62	-1	1	1	798	1	-1	-1	1
240	63	1	-1	1	561	-1	1	1	-1
240	63	-1	1	1	487	-1	1	1	-1
240	64	1	-1	1	744	1	-1	-1	1
240	64	-1	1	1	695	1	-1	-1	1
240	65	1	-1	0	284	-1	-1	-1	-1
240	65	-1	1	0	424	-1	-1	-1	-1
240	66	1	-1	1	242	-1	1	1	-1
240	66	-1	1	0	339	-1	1	1	-1
240	67	1	-1	1	347	1	1	1	1
240	67	-1	1	1	528	1	1	1	1
240	68	1	-1	1	590	-1	1	-1	1
240	68	-1	1	0	639	-1	1	-1	1
240	69	1	-1	1	255	1	1	1	1
240	69	-1	1	1	437	1	1	1	1
240	70	1	-1	1	352	1	1	1	1
240	70	-1	1	1	677	1	1	1	1
240	71	1	-1	0	748	1	1	-1	1
240	71	-1	1	0	744	1	1	-1	1
240	72	1	-1	1	276	-1	-1	-1	1
240	72	-1	1	0	402	-1	-1	-1	1
240	73	1	-1	1	271	-1	1	1	-1
240	73	-1	1	1	805	-1	1	1	-1
240	74	1	-1	1	345	-1	1	-1	1
240	74	-1	1	0	598	-1	1	-1	1
240	75	1	-1	1	283	1	1	1	1
240	75	-1	1	1	448	1	1	1	1
240	76	1	-1	0	470	1	1	-1	1
240	76	-1	1	0	599	1	1	-1	1
240	77	1	-1	1	222	-1	1	-1	1
240	77	-1	1	0	424	-1	1	-1	1
240	78	1	-1	0	270	-1	-1	-1	1
240	78	-1	1	1	1143	-1	-1	-1	1
240	79	1	-1	1	401	-1	1	1	-1
240	79	-1	1	1	734	-1	1	1	-1
240	80	1	-1	1	246	-1	1	-1	1
240	80	-1	1	0	697	-1	1	-1	1
240	81	1	-1	0	245	1	1	-1	1
240	81	-1	1	0	875	1	1	-1	1
240	82	1	-1	1	281	-1	1	-1	1
240	82	-1	1	0	866	-1	1	-1	1
240	83	1	-1	1	286	1	1	1	1
240	83	-1	1	1	694	1	1	1	1
240	84	1	-1	1	421	1	1	1	1
240	84	-1	1	1	469	1	1	1	1
240	85	1	-1	1	556	-1	-1	-1	1
240	85	-1	1	0	1435	-1	-1	-1	1
240	88	1	-1	1	240	-1	1	1	1
240	88	-1	1	0	351	-1	1	1	1
240	89	1	-1	1	246	-1	-1	1	1
240	89	-1	1	1	820	-1	-1	1	1
240	90	1	-1	1	261	1	1	-1	-1
240	90	-1	1	0	792	1	1	-1	-1
240	91	1	-1	1	285	1	1	1	1
240	91	-1	1	1	545	1	1	1	1
240	92	1	-1	1	541	-1	1	-1	1
240	92	-1	1	0	461	-1	1	-1	1
240	93	1	-1	1	373	-1	-1	1	1
240	93	-1	1	1	957	-1	-1	1	1
240	94	1	-1	1	254	1	1	-1	-1
240	94	-1	1	1	375	1	1	-1	-1
240	95	1	-1	1	312	1	1	1	1
240	95	-1	1	0	602	1	1	1	1
240	96	1	-1	1	311	-1	-1	1	1
240	96	-1	1	1	697	-1	-1	1	1
240	97	1	-1	1	211	-1	-1	-1	-1
240	97	-1	1	0	363	-1	-1	-1	-1
240	98	1	-1	1	303	1	1	-1	-1
240	98	-1	1	0	593	1	1	-1	-1
240	99	1	-1	0	244	-1	1	-1	1
240	99	-1	1	1	698	-1	1	-1	1
240	100	1	-1	1	295	1	1	1	1
240	100	-1	1	1	275	1	1	1	1
240	101	1	-1	1	252	1	1	1	1
240	101	-1	1	0	361	1	1	1	1
240	102	1	-1	1	356	1	1	1	1
240	102	-1	1	0	751	1	1	1	1
240	103	1	-1	0	224	-1	1	-1	1
240	103	-1	1	1	478	-1	1	-1	1
240	104	1	-1	1	274	-1	-1	1	1
240	104	-1	1	1	402	-1	-1	1	1
240	105	1	-1	1	440	-1	-1	-1	-1
240	105	-1	1	0	740	-1	-1	-1	-1
240	106	1	-1	1	312	1	1	1	-1
240	106	-1	1	1	844	1	1	1	-1
240	107	1	-1	1	426	1	-1	1	1
240	107	-1	1	1	568	1	-1	1	1
240	108	1	-1	1	237	1	1	-1	-1
240	108	-1	1	1	768	1	1	-1	-1
240	109	1	-1	0	223	-1	1	-1	1
240	109	-1	1	0	835	-1	1	-1	1
240	110	1	-1	1	399	-1	1	-1	1
240	110	-1	1	0	742	-1	1	-1	1
240	111	1	-1	0	329	-1	-1	-1	1
240	111	-1	1	0	459	-1	-1	-1	1
240	112	1	-1	1	234	-1	1	-1	-1
240	112	-1	1	1	844	-1	1	-1	-1
240	113	1	-1	1	220	-1	1	-1	1
240	113	-1	1	0	716	-1	1	-1	1
240	114	1	-1	1	254	1	1	1	1
240	114	-1	1	1	637	1	1	1	1
240	115	1	-1	1	425	1	1	1	1
240	115	-1	1	0	891	1	1	1	1
240	116	1	-1	1	237	-1	-1	-1	1
240	116	-1	1	1	1040	-1	-1	-1	1
240	117	1	-1	1	286	-1	1	-1	-1
240	117	-1	1	0	913	-1	1	-1	-1
240	118	1	-1	1	407	1	1	1	1
240	118	-1	1	1	395	1	1	1	1
240	119	1	-1	1	292	-1	-1	1	1
240	119	-1	1	1	700	-1	-1	1	1
240	120	1	-1	1	361	1	-1	1	-1
240	120	-1	1	1	1077	1	-1	1	-1
240	121	1	-1	1	215	1	1	-1	-1
240	121	-1	1	1	452	1	1	-1	-1
240	122	1	-1	1	500	1	1	1	1
240	122	-1	1	1	338	1	1	1	1
240	123	1	-1	1	298	1	1	1	1
240	123	-1	1	0	765	1	1	1	1
240	124	1	-1	1	560	-1	1	-1	1
240	124	-1	1	1	1062	-1	1	-1	1
240	125	1	-1	1	406	-1	-1	1	1
240	125	-1	1	0	795	-1	-1	1	1
240	126	1	-1	1	237	1	1	1	-1
240	126	-1	1	1	837	1	1	1	-1
240	127	1	-1	1	472	1	1	1	1
240	127	-1	1	1	862	1	1	1	1
240	128	1	-1	0	216	1	1	-1	1
240	128	-1	1	1	810	1	1	-1	1
240	129	1	-1	0	260	-1	1	-1	1
240	129	-1	1	0	531	-1	1	-1	1
240	130	1	-1	0	520	-1	1	-1	1
240	130	-1	1	1	880	-1	1	-1	1
240	131	1	-1	1	245	-1	-1	-1	1
240	131	-1	1	1	788	-1	-1	-1	1
240	132	1	-1	1	288	-1	1	-1	-1
240	132	-1	1	0	373	-1	1	-1	-1
240	133	1	-1	0	210	-1	-1	-1	1
240	133	-1	1	0	426	-1	-1	-1	1
240	134	1	-1	1	233	-1	-1	-1	-1
240	134	-1	1	0	258	-1	-1	-1	-1
240	135	1	-1	1	684	-1	1	1	-1
240	135	-1	1	0	401	-1	1	1	-1
240	136	1	-1	1	517	1	-1	-1	1
240	136	-1	1	1	580	1	-1	-1	1
240	137	1	-1	0	226	-1	-1	-1	-1
240	137	-1	1	1	1021	-1	-1	-1	-1
240	138	1	-1	1	553	-1	1	1	-1
240	138	-1	1	0	855	-1	1	1	-1
240	139	1	-1	0	653	1	1	-1	1
240	139	-1	1	1	708	1	1	-1	1
240	140	1	-1	0	769	-1	1	1	1
240	140	-1	1	1	930	-1	1	1	1
240	141	1	-1	1	414	-1	1	-1	1
240	141	-1	1	0	463	-1	1	-1	1
240	142	1	-1	0	223	1	1	-1	1
240	142	-1	1	1	466	1	1	-1	1
240	143	1	-1	1	224	-1	1	-1	1
240	143	-1	1	1	679	-1	1	-1	1
240	144	1	-1	1	282	-1	-1	-1	1
240	144	-1	1	1	734	-1	-1	-1	1
240	145	1	-1	0	317	-1	1	-1	-1
240	145	-1	1	0	723	-1	1	-1	-1
240	146	1	-1	1	233	-1	-1	1	1
240	146	-1	1	0	378	-1	-1	1	1
240	147	1	-1	1	416	-1	-1	-1	-1
240	147	-1	1	0	966	-1	-1	-1	-1
240	148	1	-1	1	802	1	1	-1	-1
240	148	-1	1	1	584	1	1	-1	-1
240	149	1	-1	0	296	-1	1	1	1
240	149	-1	1	1	667	-1	1	1	1
240	150	1	-1	1	605	1	-1	1	1
240	150	-1	1	0	488	1	-1	1	1
240	151	1	-1	1	593	-1	-1	-1	-1
240	151	-1	1	0	669	-1	-1	-1	-1
240	152	1	-1	0	295	1	-1	-1	-1
240	152	-1	1	1	651	1	-1	-1	-1
240	153	1	-1	1	218	-1	1	1	-1
240	153	-1	1	1	708	-1	1	1	-1
240	154	1	-1	1	224	1	1	1	1
240	154	-1	1	1	912	1	1	1	1
240	155	1	-1	1	364	1	1	1	1
240	155	-1	1	0	1082	1	1	1	1
240	156	1	-1	1	393	-1	1	-1	1
240	156	-1	1	0	936	-1	1	-1	1
240	157	1	-1	1	381	1	-1	-1	1
240	157	-1	1	1	711	1	-1	-1	1
240	158	1	-1	0	268	-1	-1	-1	-1
240	158	-1	1	1	899	-1	-1	-1	-1
240	159	1	-1	1	296	-1	1	-1	-1
240	159	-1	1	1	835	-1	1	-1	-1
240	160	1	-1	1	265	1	1	1	1
240	160	-1	1	1	418	1	1	1	1
240	161	1	-1	0	222	-1	1	1	1
240	161	-1	1	1	698	-1	1	1	1
240	162	1	-1	0	223	1	1	-1	1
240	162	-1	1	1	534	1	1	-1	1
240	163	1	-1	1	228	1	1	1	1
240	163	-1	1	1	543	1	1	1	1
240	164	1	-1	0	251	-1	1	1	1
240	164	-1	1	0	751	-1	1	1	1
240	165	1	-1	0	262	1	1	1	1
240	165	-1	1	1	426	1	1	1	1
240	166	1	-1	1	282	1	1	1	1
240	166	-1	1	1	407	1	1	1	1
240	167	1	-1	0	224	-1	-1	-1	1
240	167	-1	1	1	637	-1	-1	-1	1
240	168	1	-1	1	214	1	-1	1	-1
240	168	-1	1	1	537	1	-1	1	-1
240	169	1	-1	0	256	1	-1	-1	-1
240	169	-1	1	1	588	1	-1	-1	-1
240	170	1	-1	1	281	-1	1	1	-1
240	170	-1	1	1	731	-1	1	1	-1
240	171	1	-1	1	245	1	-1	1	1
240	171	-1	1	1	706	1	-1	1	1
240	172	1	-1	0	346	-1	1	-1	-1
240	172	-1	1	1	877	-1	1	-1	-1
240	173	1	-1	1	285	1	-1	1	1
240	173	-1	1	1	654	1	-1	1	1
240	174	1	-1	0	226	1	1	1	-1
240	174	-1	1	1	547	1	1	1	-1
240	175	1	-1	1	261	1	-1	1	1
240	175	-1	1	1	677	1	-1	1	1
240	176	1	-1	0	336	1	-1	-1	-1
240	176	-1	1	1	734	1	-1	-1	-1
240	177	1	-1	0	404	1	1	1	-1
240	177	-1	1	1	1100	1	1	1	-1
240	178	1	-1	0	313	-1	1	1	1
240	178	-1	1	1	640	-1	1	1	1
240	179	1	-1	1	674	-1	1	-1	1
240	179	-1	1	0	1014	-1	1	-1	1
240	180	1	-1	1	779	1	1	1	1
240	180	-1	1	1	1035	1	1	1	1
240	181	1	-1	0	225	1	1	-1	1
240	181	-1	1	1	923	1	1	-1	1
240	182	1	-1	1	231	1	1	1	1
240	182	-1	1	1	641	1	1	1	1
240	183	1	-1	1	509	1	1	1	1
240	183	-1	1	1	614	1	1	1	1
240	184	1	-1	1	492	1	1	1	1
240	184	-1	1	1	774	1	1	1	1
240	185	1	-1	0	220	-1	1	-1	1
240	185	-1	1	1	1122	-1	1	-1	1
240	186	1	-1	1	479	-1	1	-1	1
240	186	-1	1	0	487	-1	1	-1	1
240	187	1	-1	0	107	-1	1	-1	1
240	187	-1	1	1	585	-1	1	-1	1
240	188	1	-1	1	862	1	1	1	1
240	188	-1	1	1	546	1	1	1	1
240	189	1	-1	1	199	-1	1	-1	1
240	189	-1	1	1	560	-1	1	-1	1
240	190	1	-1	0	311	-1	1	1	1
240	190	-1	1	0	1021	-1	1	1	1
240	191	1	-1	1	420	1	1	1	1
240	191	-1	1	1	483	1	1	1	1
240	192	1	-1	0	426	1	-1	1	1
240	192	-1	1	1	1030	1	-1	1	1
240	193	1	-1	1	410	1	-1	1	-1
240	193	-1	1	1	481	1	-1	1	-1
240	194	1	-1	1	252	1	1	-1	-1
240	194	-1	1	1	405	1	1	-1	-1
240	195	1	-1	1	229	1	1	1	1
240	195	-1	1	1	575	1	1	1	1
240	196	1	-1	1	238	-1	1	-1	1
240	196	-1	1	0	761	-1	1	-1	1
240	197	1	-1	1	799	1	1	1	1
240	197	-1	1	1	486	1	1	1	1
240	198	1	-1	1	211	1	1	1	1
240	198	-1	1	0	538	1	1	1	1
240	199	1	-1	1	210	1	1	1	1
240	199	-1	1	1	454	1	1	1	1
240	200	1	-1	0	292	-1	1	1	1
240	200	-1	1	0	450	-1	1	1	1
241	1	1	-1	NA	797	NA	-1	NA	NA
241	1	-1	1	NA	916	NA	-1	NA	NA
241	2	1	-1	1	614	NA	1	1	-1
241	2	-1	1	0	1013	NA	1	1	-1
241	3	1	-1	1	622	-1	1	-1	1
241	3	-1	1	0	915	-1	1	-1	1
241	4	1	-1	1	737	-1	1	-1	1
241	4	-1	1	0	811	-1	1	-1	1
241	5	1	-1	0	654	1	1	-1	1
241	5	-1	1	1	885	1	1	-1	1
241	6	1	-1	1	919	-1	-1	1	1
241	6	-1	1	1	1338	-1	-1	1	1
241	7	1	-1	0	1067	1	1	1	-1
241	7	-1	1	1	1037	1	1	1	-1
241	8	1	-1	0	604	1	1	-1	1
241	8	-1	1	1	794	1	1	-1	1
241	9	1	-1	1	710	-1	-1	1	1
241	9	-1	1	0	1106	-1	-1	1	1
241	10	1	-1	0	802	1	-1	1	-1
241	10	-1	1	0	848	1	-1	1	-1
241	11	1	-1	0	575	-1	1	-1	-1
241	11	-1	1	0	980	-1	1	-1	-1
241	12	1	-1	1	754	1	1	1	1
241	12	-1	1	1	886	1	1	1	1
241	13	1	-1	1	590	1	-1	1	1
241	13	-1	1	0	1092	1	-1	1	1
241	14	1	-1	1	523	1	1	-1	-1
241	14	-1	1	1	855	1	1	-1	-1
241	15	1	-1	1	659	1	1	1	1
241	15	-1	1	1	724	1	1	1	1
241	16	1	-1	1	632	-1	-1	-1	1
241	16	-1	1	0	956	-1	-1	-1	1
241	17	1	-1	0	785	1	1	1	-1
241	17	-1	1	1	1286	1	1	1	-1
241	18	1	-1	0	741	1	-1	1	1
241	18	-1	1	0	1022	1	-1	1	1
241	19	1	-1	1	538	-1	1	-1	-1
241	19	-1	1	1	1345	-1	1	-1	-1
241	20	1	-1	1	499	-1	1	-1	1
241	20	-1	1	1	517	-1	1	-1	1
241	21	1	-1	1	547	-1	1	-1	1
241	21	-1	1	1	547	-1	1	-1	1
241	22	1	-1	1	470	-1	1	-1	1
